"","record_code","format_version","submission_date","reporting_agency","sampling_agency","recovery_id","species","run_year","recovery_date","recovery_date_type","period_type","period","fishery","gear","adclip_selective_fishery","estimation_level","recovery_location_code","sampling_site","recorded_mark","sex","weight","weight_code","weight_type","length","length_code","length_type","detection_method","tag_status","tag_code","tag_type","sequential_number","sequential_column_number","sequential_row_number","catch_sample_id","sample_type","sampled_maturity","sampled_run","sampled_length_range","sampled_sex","sampled_mark","estimated_number","recovery_location_name","record_origin"
"153021","R",4.1,20030701,"WDFW","WDFW","7204500",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,780,0,1,"V",7,"YWXYGN*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153022","R",4.1,20030701,"WDFW","WDFW","7204400",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,860,0,1,"V",7,"YWXYGN*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153023","R",4.1,20030701,"WDFW","WDFW","7194000",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,840,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153024","R",4.1,20030701,"WDFW","WDFW","7197000",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,530,0,1,"V",1,"150913",0,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153025","R",4.1,20030701,"WDFW","WDFW","7207400",1,1974,19741028,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,890,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153026","R",4.1,20030701,"WDFW","WDFW","7205500",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,840,0,1,"V",7,"YWXYOR",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153027","R",4.1,20030701,"WDFW","WDFW","7206800",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,900,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153028","R",4.1,20030701,"WDFW","WDFW","7197200",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,650,0,1,"V",1,"150913",0,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153029","R",4.1,20030701,"WDFW","WDFW","7194100",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,870,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153030","R",4.1,20030701,"WDFW","WDFW","7197300",1,1974,19741022,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,580,0,1,"V",1,"150913",0,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153031","R",4.1,20030701,"WDFW","WDFW","7197100",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,760,0,1,"V",1,"150913",0,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153032","R",4.1,20030701,"WDFW","WDFW","7205000",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,800,0,1,"V",7,"YWXYGN*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153033","R",4.1,20030701,"WDFW","WDFW","7211300",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,850,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153034","R",4.1,20030701,"WDFW","WDFW","7205400",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,920,0,1,"V",7,"YWXYGN*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153035","R",4.1,20030701,"WDFW","WDFW","7205700",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,820,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153036","R",4.1,20030701,"WDFW","WDFW","7206300",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,900,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153037","R",4.1,20030701,"WDFW","WDFW","7209700",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,890,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153038","R",4.1,20030701,"WDFW","WDFW","7211000",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,860,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153039","R",4.1,20030701,"WDFW","WDFW","7205200",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,820,0,1,"V",7,"YWXYGN*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153040","R",4.1,20030701,"WDFW","WDFW","7205300",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,970,0,1,"V",7,"YWXYGN*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153041","R",4.1,20030701,"WDFW","WDFW","7206700",1,1974,19741004,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,980,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153042","R",4.1,20030701,"WDFW","WDFW","7205600",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,1000,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153043","R",4.1,20030701,"WDFW","WDFW","7205900",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,880,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153044","R",4.1,20030701,"WDFW","WDFW","7206100",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,860,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153045","R",4.1,20030701,"WDFW","WDFW","7205800",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,910,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153046","R",4.1,20030701,"WDFW","WDFW","7206200",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,1000,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153047","R",4.1,20030701,"WDFW","WDFW","7206400",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,820,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153048","R",4.1,20030701,"WDFW","WDFW","7206000",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,950,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153049","R",4.1,20030701,"WDFW","WDFW","7206600",1,1974,19741004,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,1040,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153050","R",4.1,20030701,"WDFW","WDFW","7206500",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,910,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153051","R",4.1,20030701,"WDFW","WDFW","7206900",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,900,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153052","R",4.1,20030701,"WDFW","WDFW","7207000",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,840,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153053","R",4.1,20030701,"WDFW","WDFW","7207100",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,940,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153054","R",4.1,20030701,"WDFW","WDFW","7207300",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,900,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153055","R",4.1,20030701,"WDFW","WDFW","7207200",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,930,0,1,"V",7,"YWXYRD*2",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153056","R",4.1,20030701,"WDFW","WDFW","7208600",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,800,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153057","R",4.1,20030701,"WDFW","WDFW","7208000",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,900,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153058","R",4.1,20030701,"WDFW","WDFW","7207900",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,1070,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153059","R",4.1,20030701,"WDFW","WDFW","7207700",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,930,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153060","R",4.1,20030701,"WDFW","WDFW","7207800",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,930,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153061","R",4.1,20030701,"WDFW","WDFW","7208100",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,810,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153062","R",4.1,20030701,"WDFW","WDFW","7208500",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,880,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153063","R",4.1,20030701,"WDFW","WDFW","7208300",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,920,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153064","R",4.1,20030701,"WDFW","WDFW","7208200",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,850,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153065","R",4.1,20030701,"WDFW","WDFW","7208400",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,900,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153066","R",4.1,20030701,"WDFW","WDFW","7209000",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,800,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153067","R",4.1,20030701,"WDFW","WDFW","7209600",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,930,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153068","R",4.1,20030701,"WDFW","WDFW","7209500",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,840,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153069","R",4.1,20030701,"WDFW","WDFW","7197500",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,460,0,1,"V",1,"151215",0,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153070","R",4.1,20030701,"WDFW","WDFW","7208700",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,820,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153071","R",4.1,20030701,"WDFW","WDFW","7208900",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,920,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153072","R",4.1,20030701,"WDFW","WDFW","7208800",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,920,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153073","R",4.1,20030701,"WDFW","WDFW","7209100",1,1974,19741004,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,1000,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153074","R",4.1,20030701,"WDFW","WDFW","7209200",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,900,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153075","R",4.1,20030701,"WDFW","WDFW","7209400",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,900,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153076","R",4.1,20030701,"WDFW","WDFW","7210500",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,940,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153077","R",4.1,20030701,"WDFW","WDFW","7210100",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,750,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153078","R",4.1,20030701,"WDFW","WDFW","7209300",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,740,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153079","R",4.1,20030701,"WDFW","WDFW","7211100",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,850,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153080","R",4.1,20030701,"WDFW","WDFW","7209900",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,880,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153081","R",4.1,20030701,"WDFW","WDFW","7209800",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,820,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153082","R",4.1,20030701,"WDFW","WDFW","7210400",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,850,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153083","R",4.1,20030701,"WDFW","WDFW","7210000",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,790,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153084","R",4.1,20030701,"WDFW","WDFW","7210300",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,730,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153085","R",4.1,20030701,"WDFW","WDFW","7210600",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,900,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153086","R",4.1,20030701,"WDFW","WDFW","7210200",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,980,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153087","R",4.1,20030701,"WDFW","WDFW","7211200",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,820,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153088","R",4.1,20030701,"WDFW","WDFW","7210800",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,770,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153089","R",4.1,20030701,"WDFW","WDFW","7210900",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,890,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153090","R",4.1,20030701,"WDFW","WDFW","7210700",1,1974,19741010,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,840,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153091","R",4.1,20030701,"WDFW","WDFW","7211800",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,950,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153092","R",4.1,20030701,"WDFW","WDFW","7211500",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,870,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153093","R",4.1,20030701,"WDFW","WDFW","7197700",1,1974,19741004,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,860,0,1,"V",7,"YWBL*1",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153094","R",4.1,20030701,"WDFW","WDFW","7194500",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,370,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153095","R",4.1,20030701,"WDFW","WDFW","7212200",1,1974,19741022,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,1010,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153096","R",4.1,20030701,"WDFW","WDFW","7194600",1,1974,19741022,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,880,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153097","R",4.1,20030701,"WDFW","WDFW","7195000",1,1974,19741028,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,880,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153098","R",4.1,20030701,"WDFW","WDFW","7211700",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,920,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153099","R",4.1,20030701,"WDFW","WDFW","7211600",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,920,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153100","R",4.1,20030701,"WDFW","WDFW","7212100",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,990,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153101","R",4.1,20030701,"WDFW","WDFW","7211900",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,810,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153102","R",4.1,20030701,"WDFW","WDFW","7212000",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,800,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153103","R",4.1,20030701,"WDFW","WDFW","7212300",1,1974,19741022,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,940,0,1,"V",7,"YWRD",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153104","R",4.1,20030701,"WDFW","WDFW","7193000",1,1974,19741008,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,1000,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153105","R",4.1,20030701,"WDFW","WDFW","7194400",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,920,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153106","R",4.1,20030701,"WDFW","WDFW","7194300",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,880,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153107","R",4.1,20030701,"WDFW","WDFW","7212400",1,1974,19741121,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,820,0,1,"V",7,"YWYWRD*1",5,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153108","R",4.1,20030701,"WDFW","WDFW","7212500",1,1974,19741003,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,830,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153109","R",4.1,20030701,"WDFW","WDFW","7212600",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,860,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153110","R",4.1,20030701,"WDFW","WDFW","7194700",1,1974,19741022,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,700,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153111","R",4.1,20030701,"WDFW","WDFW","7194900",1,1974,19741022,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"F",NA,NA,NA,950,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153112","R",4.1,20030701,"WDFW","WDFW","7196800",1,1974,19741015,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,520,0,1,"V",1,"150912",0,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153113","R",4.1,20030701,"WDFW","WDFW","7194800",1,1974,19741022,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,940,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
"153114","R",4.1,20030701,"WDFW","WDFW","7192400",1,1974,19741004,"R",1,1,50,"01","N",6,"3F10513  150048 H","",5000,"M",NA,NA,NA,860,0,1,"V",2,"",NA,NA,NA,NA,"0",1,3,3,NA,"",NA,1,"MINTER CR HATCHERY","N"
